e_absmagnitude,flux,z,instrument,band,e_zp,name,absmagnitude,upperlimit,time,e_magnitude,e_flux,zp,magnitude,mu
18.034416005266614,2.395140762984483e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.707137097227978,False,58098.413154,18.034416005266614,2.7963303404355267e-29,-48.6,22.951672394777,37.65880949200498
24.501862981822534,1.7622883292417868e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.374001904797872,False,58098.433588,24.501862981822534,2.7963303404355267e-29,-48.6,23.284807587207105,37.65880949200498
11.28980200278118,3.824016641093481e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.215108925857798,False,58098.454021,11.28980200278118,2.7963303404355267e-29,-48.6,22.44370056614718,37.65880949200498
8.688862405175593,-4.9619751495192624e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.497945954293222,False,58098.474455,8.688862405175593,2.7963303404355267e-29,-48.6,22.160863537711755,37.65880949200498
21.448605914946306,2.0110498525704534e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.51736658349919,False,58098.494889,21.448605914946306,2.7963303404355267e-29,-48.6,23.141442908505788,37.65880949200498
17.30989406001753,-2.4902373493493142e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.749411348298715,False,58098.515322,17.30989406001753,2.7963303404355267e-29,-48.6,22.909398143706262,37.65880949200498
16.05273362520144,2.6870030682796615e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.831979897887088,False,58098.535756,16.05273362520144,2.7963303404355267e-29,-48.6,22.82682959411789,37.65880949200498
149.42000371269623,-2.8843731500484338e-30,0.07944,-kepler,kepler-clean,0,Kepler,-12.408938102411149,False,58098.556189,149.42000371269623,2.7963303404355267e-29,-48.6,25.249871389593828,37.65880949200498
355.1732489888385,-1.2127520883745496e-30,0.07944,-kepler,kepler-clean,0,Kepler,-11.468239569903425,False,58098.597057,355.1732489888385,2.7963303404355267e-29,-48.6,26.190569922101552,37.65880949200498
16.236665756330016,2.653428692675854e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.818328044611626,False,58098.61749,16.236665756330016,2.7963303404355267e-29,-48.6,22.84048144739335,37.65880949200498
28.272665882121075,-1.5226626103525243e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.215318700945012,False,58098.637924,28.272665882121075,2.7963303404355267e-29,-48.6,23.443490791059965,37.65880949200498
92.2276749675862,4.668088937681994e-30,0.07944,-kepler,kepler-clean,0,Kepler,-12.931657296372627,False,58098.658357,92.2276749675862,2.7963303404355267e-29,-48.6,24.72715219563235,37.65880949200498
23.407953824302222,1.8390359889499188e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.420285062584433,False,58098.678791,23.407953824302222,2.7963303404355267e-29,-48.6,23.238524429420544,37.65880949200498
10.81528899176108,3.978926956107648e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.258224408449387,False,58098.699225,10.81528899176108,2.7963303404355267e-29,-48.6,22.40058508355559,37.65880949200498
41.462544492390585,1.0371684977235884e-29,0.07944,-kepler,kepler-clean,0,Kepler,-13.798432785308954,False,58098.719658,41.462544492390585,2.7963303404355267e-29,-48.6,23.860376706696023,37.65880949200498
11.515945697802277,3.734099008176498e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.189274064290608,False,58098.740092,11.515945697802277,2.7963303404355267e-29,-48.6,22.46953542771437,37.65880949200498
9.18837086589098,4.6800745309495585e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.434441415353952,False,58098.760525,9.18837086589098,2.7963303404355267e-29,-48.6,22.224368076651025,37.65880949200498
20.184224153771606,2.1297053531652984e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.579608298317844,False,58098.780959,20.184224153771606,2.7963303404355267e-29,-48.6,23.079201193687133,37.65880949200498
53.03035934454384,8.102063072205023e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.530298541297434,False,58098.801393,53.03035934454384,2.7963303404355267e-29,-48.6,24.128510950707543,37.65880949200498
11.840942223537677,3.627830939265874e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.157927092705911,False,58098.821826,11.840942223537677,2.7963303404355267e-29,-48.6,22.500882399299066,37.65880949200498
26.501437654502833,1.6201161850361148e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.282674893655887,False,58098.84226,26.501437654502833,2.7963303404355267e-29,-48.6,23.37613459834909,37.65880949200498
21.245799500231083,2.0200770375708447e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.522229322000193,False,58098.883127,21.245799500231083,2.7963303404355267e-29,-48.6,23.136580170004784,37.65880949200498
9.243042656261858,-4.640046394935423e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.425115299514864,False,58098.903561,9.243042656261858,2.7963303404355267e-29,-48.6,22.233694192490113,37.65880949200498
7.04180273184513,-6.087605619156185e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.719925765105351,False,58098.923994,7.04180273184513,2.7963303404355267e-29,-48.6,21.938883726899626,37.65880949200498
10.300903913186126,4.1641196216107147e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.307617484218447,False,58098.944428,10.300903913186126,2.7963303404355267e-29,-48.6,22.35119200778653,37.65880949200498
17.92280972355929,2.3930975938821988e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.706210517289342,False,58098.964861,17.92280972355929,2.7963303404355267e-29,-48.6,22.952598974715634,37.65880949200498
1135.6901513076516,3.7744987510852577e-31,0.07944,-kepler,kepler-clean,0,Kepler,-10.200957707022916,False,58098.985295,1135.6901513076516,2.7963303404355267e-29,-48.6,27.45785178498206,37.65880949200498
18.66706258405167,-2.2954013644420377e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.660956080655417,False,58099.005729,18.66706258405167,2.7963303404355267e-29,-48.6,22.99785341134956,37.65880949200498
134.78865619308527,3.1792107183519136e-30,0.07944,-kepler,kepler-clean,0,Kepler,-12.51460777686318,False,58099.026162,134.78865619308527,2.7963303404355267e-29,-48.6,25.144201715141797,37.65880949200498
7.8223654505987845,-5.474236195326055e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.604618321654876,False,58099.046596,7.8223654505987845,2.7963303404355267e-29,-48.6,22.0541911703501,37.65880949200498
15.320218474374244,2.7964023734313044e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.875308647160487,False,58099.087463,15.320218474374244,2.7963303404355267e-29,-48.6,22.78350084484449,37.65880949200498
8.680460832564565,4.934814671526756e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.49198661012975,False,58099.107897,8.680460832564565,2.7963303404355267e-29,-48.6,22.166822881875227,37.65880949200498
709.0938740185063,6.043173580225004e-31,0.07944,-kepler,kepler-clean,0,Kepler,-10.711972164061343,False,58099.12833,709.0938740185063,2.7963303404355267e-29,-48.6,26.946837327943634,37.65880949200498
6.999784409446075,-6.108375207595896e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.72362375647598,False,58099.148764,6.999784409446075,2.7963303404355267e-29,-48.6,21.935185735528997,37.65880949200498
182.39455267821194,2.3459391000166677e-30,0.07944,-kepler,kepler-clean,0,Kepler,-12.184601326383422,False,58099.169198,182.39455267821194,2.7963303404355267e-29,-48.6,25.474208165621555,37.65880949200498
34.63172086433401,-1.234953527152805e-29,0.07944,-kepler,kepler-clean,0,Kepler,-13.987936029150383,False,58099.189631,34.63172086433401,2.7963303404355267e-29,-48.6,23.670873462854594,37.65880949200498
31.20276889989436,1.371297141561182e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.101638418836508,False,58099.210065,31.20276889989436,2.7963303404355267e-29,-48.6,23.55717107316847,37.65880949200498
25.922126407990074,-1.650064651141016e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.302561893575707,False,58099.230498,25.922126407990074,2.7963303404355267e-29,-48.6,23.35624759842927,37.65880949200498
700.0279646839159,-6.108077708050942e-31,0.07944,-kepler,kepler-clean,0,Kepler,-10.723570875982908,False,58099.250932,700.0279646839159,2.7963303404355267e-29,-48.6,26.93523861602207,37.65880949200498
11.371781785349407,3.7605951953635447e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.196950959114794,False,58099.271365,11.371781785349407,2.7963303404355267e-29,-48.6,22.461858532890183,37.65880949200498
11.379210811128141,3.7594386391203575e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.196616993863138,False,58099.291799,11.379210811128141,2.7963303404355267e-29,-48.6,22.46219249814184,37.65880949200498
44.00888225967905,9.707107908778866e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.726534135686883,False,58099.332666,44.00888225967905,2.7963303404355267e-29,-48.6,23.932275356318094,37.65880949200498
15.348356552971298,2.7834924447906095e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.870284609112012,False,58099.3531,15.348356552971298,2.7963303404355267e-29,-48.6,22.788524882892965,37.65880949200498
24.885911540055684,1.7158267655203797e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.344993087476091,False,58099.373534,24.885911540055684,2.7963303404355267e-29,-48.6,23.313816404528886,37.65880949200498
72.00658595975364,-5.926134797041773e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.19073830651778,False,58099.393966999996,72.00658595975364,2.7963303404355267e-29,-48.6,24.468071185487197,37.65880949200498
29.341668416837017,-1.4536172995318114e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.16493469920254,False,58099.414401,29.341668416837017,2.7963303404355267e-29,-48.6,23.493874792802437,37.65880949200498
25.288258283469396,1.6868997501987323e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.326532676798529,False,58099.434834,25.288258283469396,2.7963303404355267e-29,-48.6,23.33227681520645,37.65880949200498
10.10605930419391,-4.2173276296493914e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.32140284492261,False,58099.455268,10.10605930419391,2.7963303404355267e-29,-48.6,22.337406647082368,37.65880949200498
42.82507473570098,9.956948670572708e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.754125162721984,False,58099.475702,42.82507473570098,2.7963303404355267e-29,-48.6,23.904684329282993,37.65880949200498
71.80623921605493,5.937226821524439e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.192768593794078,False,58099.496135,71.80623921605493,2.7963303404355267e-29,-48.6,24.4660408982109,37.65880949200498
3.644181747441165,1.170509025426186e-28,0.07944,-kepler,kepler,0,Kepler,-16.42974640888854,False,58099.516569,3.644181747441165,7.410015184501645e-29,-48.6,21.229063083116436,37.65880949200498
98.58801939278764,-4.320669929632602e-30,0.07944,-kepler,kepler-clean,0,Kepler,-12.84768721794594,False,58099.537002,98.58801939278764,2.7963303404355267e-29,-48.6,24.811122274059038,37.65880949200498
68.63212472060657,6.2045510324254144e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.240585394466699,False,58099.557436,68.63212472060657,2.7963303404355267e-29,-48.6,24.41822409753828,37.65880949200498
12.13120018104116,-3.5081740530549324e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.121512322330439,False,58099.57787,12.13120018104116,2.7963303404355267e-29,-48.6,22.537297169674538,37.65880949200498
80.6892174308311,-5.27638990025299e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.064651692924592,False,58099.598303,80.6892174308311,2.7963303404355267e-29,-48.6,24.594157799080385,37.65880949200498
10.836866463846972,-3.926435140773776e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.243805561777826,False,58099.618737,10.836866463846972,2.7963303404355267e-29,-48.6,22.41500393022715,37.65880949200498
19.582655863032652,-2.1724588739697076e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.601188401323334,False,58099.63917,19.582655863032652,2.7963303404355267e-29,-48.6,23.057621090681643,37.65880949200498
40.47253289033723,-1.0512376579630428e-29,0.07944,-kepler,kepler-clean,0,Kepler,-13.813061767028195,False,58099.659604,40.47253289033723,2.7963303404355267e-29,-48.6,23.845747724976782,37.65880949200498
20.42745058293801,-2.081534237189829e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.554768388457752,False,58099.680038,20.42745058293801,2.7963303404355267e-29,-48.6,23.104041103547225,37.65880949200498
20.35580160033156,-2.089038074688838e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.558675380702248,False,58099.700471000004,20.35580160033156,2.7963303404355267e-29,-48.6,23.10013411130273,37.65880949200498
23.10889985761012,1.8405095748364628e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.421154694774408,False,58099.720905,23.10889985761012,2.7963303404355267e-29,-48.6,23.23765479723057,37.65880949200498
66.15659886943754,6.425899256654388e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.278644273326456,False,58099.741338,66.15659886943754,2.7963303404355267e-29,-48.6,24.38016521867852,37.65880949200498
28.68667234277723,1.4815209913211093e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.185579015194058,False,58099.761772,28.68667234277723,2.7963303404355267e-29,-48.6,23.47323047681092,37.65880949200498
24.93944089250345,-1.7025896408849833e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.336584458690005,False,58099.782206,24.93944089250345,2.7963303404355267e-29,-48.6,23.32222503331497,37.65880949200498
25.26784340598933,-1.679661307979268e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.321863787235223,False,58099.823073,25.26784340598933,2.7963303404355267e-29,-48.6,23.336945704769754,37.65880949200498
18.14962022510754,2.3396367647354838e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.681680584979027,False,58099.843506,18.14962022510754,2.7963303404355267e-29,-48.6,22.97712890702595,37.65880949200498
134.24120555877022,3.16083637581679e-30,0.07944,-kepler,kepler-clean,0,Kepler,-12.508314528725784,False,58099.86394,134.24120555877022,2.7963303404355267e-29,-48.6,25.150494963279193,37.65880949200498
40.55504400572559,-1.0463072450542194e-29,0.07944,-kepler,kepler-clean,0,Kepler,-13.807957573405652,False,58099.884374,40.55504400572559,2.7963303404355267e-29,-48.6,23.850851918599325,37.65880949200498
59.542295982549355,-7.124057389103415e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.39062801535811,False,58099.904807,59.542295982549355,2.7963303404355267e-29,-48.6,24.268181476646866,37.65880949200498
13.600878694700558,3.117617343130378e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.993366513872964,False,58099.925241,13.600878694700558,2.7963303404355267e-29,-48.6,22.665442978132013,37.65880949200498
25.55713080248378,-1.6583111673656292e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.307974555415008,False,58099.945674,25.55713080248378,2.7963303404355267e-29,-48.6,23.35083493658997,37.65880949200498
27.34361041682506,1.5505604163593685e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.235031224114415,False,58099.966108,27.34361041682506,2.7963303404355267e-29,-48.6,23.42377826789056,37.65880949200498
10.37269064989707,4.0868112073604015e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.287270931221933,False,58099.986542,10.37269064989707,2.7963303404355267e-29,-48.6,22.371538560783044,37.65880949200498
5.545234002793852,-7.632919395569971e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.965536182531217,False,58100.006975,5.545234002793852,2.7963303404355267e-29,-48.6,21.69327330947376,37.65880949200498
15.177807791490535,-2.7904831490778914e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.873008002708993,False,58100.027409,15.177807791490535,2.7963303404355267e-29,-48.6,22.785801489295984,37.65880949200498
64.65625086070277,-6.547978409861539e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.299077588947334,False,58100.068276,64.65625086070277,2.7963303404355267e-29,-48.6,24.359731903057643,37.65880949200498
19.166337630148636,2.208605871556859e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.61910504800354,False,58100.088709999996,19.166337630148636,2.7963303404355267e-29,-48.6,23.039704444001437,37.65880949200498
16.24685337083669,-2.603125318255423e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.797547182463184,False,58100.109143,16.24685337083669,2.7963303404355267e-29,-48.6,22.861262309541793,37.65880949200498
26.92699901650868,1.571391805514359e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.24952070215054,False,58100.129577,26.92699901650868,2.7963303404355267e-29,-48.6,23.409288789854436,37.65880949200498
21.776290623432086,1.9425960628818552e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.479765752512257,False,58100.150011,21.776290623432086,2.7963303404355267e-29,-48.6,23.17904373949272,37.65880949200498
6.128560795258019,-6.89403887231765e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.854993811669665,False,58100.170444,6.128560795258019,2.7963303404355267e-29,-48.6,21.803815680335312,37.65880949200498
5.235391565971749,-8.070113707617268e-29,0.07944,-kepler,kepler-clean,0,Kepler,-16.02600862690273,False,58100.190878,5.235391565971749,2.7963303404355267e-29,-48.6,21.632800865102247,37.65880949200498
4.717360668202707,8.965836420191456e-29,0.07944,-kepler,kepler,0,Kepler,-16.140286519480348,False,58100.211311,4.717360668202707,7.347408652099686e-29,-48.6,21.51852297252463,37.65880949200498
8.439884152940213,-5.005298253539533e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.507384394848593,False,58100.231745,8.439884152940213,2.7963303404355267e-29,-48.6,22.151425097156384,37.65880949200498
9.631465629357264,4.38905416007425e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.36473684197356,False,58100.252179,9.631465629357264,2.7963303404355267e-29,-48.6,22.294072650031417,37.65880949200498
83.01376713659562,5.0883364769641846e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.025249047572636,False,58100.272612,83.01376713659562,2.7963303404355267e-29,-48.6,24.63356044443234,37.65880949200498
8.15168552761393,-5.176041590766602e-29,0.07944,-kepler,kepler-clean,0,Kepler,-15.543803885348943,False,58100.313479,8.15168552761393,2.7963303404355267e-29,-48.6,22.115005606656034,37.65880949200498
5.048862480862468,8.366434493086476e-29,0.07944,-kepler,kepler-clean,0,Kepler,-16.06516052949494,False,58100.333913,5.048862480862468,2.7963303404355267e-29,-48.6,21.593648962510038,37.65880949200498
80.95449805530228,-5.21205294782251e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.051331539359971,False,58100.354347,80.95449805530228,2.7963303404355267e-29,-48.6,24.607477952645006,37.65880949200498
38.94957992334238,-1.0825473450175282e-29,0.07944,-kepler,kepler-clean,0,Kepler,-13.844926740088617,False,58100.37478,38.94957992334238,2.7963303404355267e-29,-48.6,23.81388275191636,37.65880949200498
45.532320263879164,9.264518474548681e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.675866621222958,False,58100.395214000004,45.532320263879164,2.7963303404355267e-29,-48.6,23.98294287078202,37.65880949200498
22.411783549219972,-1.881138060656029e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.444861168255692,False,58100.415647,22.411783549219972,2.7963303404355267e-29,-48.6,23.213948323749285,37.65880949200498
42.67551656576757,9.879229589232666e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.745617187939978,False,58100.436081,42.67551656576757,2.7963303404355267e-29,-48.6,23.913192304065,37.65880949200498
31.77360530266073,-1.3260258435640018e-29,0.07944,-kepler,kepler-clean,0,Kepler,-14.065189462825181,False,58100.456515,31.77360530266073,2.7963303404355267e-29,-48.6,23.593620029179796,37.65880949200498
79.70672275027873,5.2851864695968865e-30,0.07944,-kepler,kepler-clean,0,Kepler,-13.066460278250936,False,58100.476948,79.70672275027873,2.7963303404355267e-29,-48.6,24.59234921375404,37.65880949200498
